locus_tag	cluster_id	cluster_size	gene_length
SAV_RS13825	1	2000	498
SAV_RS13830	1	2000	228
SAV_RS13835	1	2000	375
SAV_RS13840	1	2000	819
SAV_RS13845	1	2000	297
SAV_RS13850	1	2000	555
SAV_RS13855	1	2000	702
SAV_RS13860	1	2000	1008
SAV_RS13865	1	2000	828
SAV_RS13870	1	2000	888
SAV_RS13875	1	2000	1338
SAV_RS13880	1	2000	1104
SAV_RS13885	1	2000	294
SAV_RS13890	1	2000	366
SAV_RS13895	1	2000	276
SAV_RS13900	1	2000	864
SAV_RS13905	1	2000	1062
SAV_RS13910	1	2000	273
SAV_RS13915	1	2000	720
SAV_RS13920	1	2000	447
SAV_RS13925	1	2000	585
SAV_RS13930	1	2000	1680
SAV_RS13935	1	2000	633
SAV_RS13940	1	2000	1074
SAV_RS13945	1	2000	381
SAV_RS13950	1	2000	849
SAV_RS13955	1	2000	816
SAV_RS13960	1	2000	858
SAV_RS13965	1	2000	702
SAV_RS13970	1	2000	957
SAV_RS13975	1	2000	1446
SAV_RS13980	1	2000	1335
SAV_RS13985	1	2000	414
SAV_RS13990	1	2000	888
SAV_RS13995	1	2000	1494
SAV_RS14000	1	2000	327
SAV_RS14005	1	2000	1596
SAV_RS14010	1	2000	441
SAV_RS14015	1	2000	210
SAV_RS15490	1	2000	1707
SAV_RS14030	1	2000	1488
SAV_RS15495	1	2000	93
SAV_RS14040	1	2000	561
SAV_RS14045	1	2000	1620
SAV_RS14050	1	2000	159
SAV_RS14055	1	2000	108
SAV_RS14060	1	2000	534
SAV_RS14065	1	2000	1848
SAV_RS14070	1	2000	1368
SAV_RS14075	1	2000	93
SAV_RS14080	1	2000	603
SAV_RS14085	1	2000	1878
SAV_RS14090	1	2000	90
SAV_RS14095	1	2000	495
SAV_RS14100	1	2000	258
SAV_RS14105	1	2000	111
SAV_RS14110	1	2000	1998
SAV_RS14115	1	2000	753
SAV_RS14120	1	2000	885
SAV_RS14125	1	2000	663
SAV_RS14130	1	2000	198
SAV_RS14135	1	2000	1422
SAV_RS16075	1	2000	99
SAV_RS14145	1	2000	453
SAV_RS14150	1	2000	759
SAV_RS14155	1	2000	2631
SAV_RS14160	1	2000	702
SAV_RS14165	1	2000	939
SAV_RS14170	1	2000	1428
SAV_RS14175	1	2000	1008
SAV_RS14180	1	2000	1233
SAV_RS14185	1	2000	132
SAV_RS14195	1	2000	447
SAV_RS14200	1	2000	1527
SAV_RS14205	1	2000	525
SAV_RS14210	1	2000	456
SAV_RS14215	1	2000	1872
SAV_RS14220	1	2000	1950
SAV_RS14225	1	2000	936
SAV_RS14230	1	2000	2979
SAV_RS14235	1	2000	1857
SAV_RS14240	1	2000	558
SAV_RS14245	6	39	1905
SAV_RS14250	6	39	1356
SAV_RS14255	6	39	1506
SAV_RS14260	6	39	2388
SAV_RS14265	6	39	957
SAV_RS14270	6	39	1566
SAV_RS14275	6	39	1551
SAV_RS14280	6	39	1209
SAV_RS14285	15	59	6813
SAV_RS14290	15	59	690
SAV_RS14295	15	59	456
SAV_RS14300	15	59	300
SAV_RS14305	15	59	357
SAV_RS14310	15	59	609
SAV_RS14315	15	59	474
SAV_RS14320	15	59	498
SAV_RS14330	15	59	765
SAV_RS14335	15	59	690
SAV_RS14340	15	59	660
SAV_RS14345	15	59	558
SAV_RS14350	15	59	1236
SAV_RS14360	15	59	303
SAV_RS16080	15	59	870
SAV_RS14365	15	59	1050
SAV_RS14370	15	59	2040
SAV_RS14375	15	59	177
SAV_RS14380	15	59	702
SAV_RS14385	15	59	576
SAV_RS14390	15	59	576
SAV_RS14395	15	59	1011
SAV_RS14400	15	59	1248
SAV_RS14405	15	59	612
SAV_RS14410	15	59	816
SAV_RS14415	15	59	1122
SAV_RS14420	15	59	495
SAV_RS14425	15	59	831
SAV_RS14430	15	59	1710
SAV_RS14435	15	59	552
SAV_RS14440	15	59	846
SAV_RS14445	15	59	513
SAV_RS14450	15	59	969
SAV_RS14455	15	59	954
SAV_RS14460	15	59	636
SAV_RS14465	15	59	765
SAV_RS14470	15	59	336
SAV_RS14475	15	59	462
SAV_RS14480	15	59	906
SAV_RS14485	15	59	573
SAV_RS14490	15	59	1014
SAV_RS14495	15	59	792
SAV_RS14500	15	59	510
SAV_RS14505	15	59	756
SAV_RS14510	15	59	1878
SAV_RS14515	15	59	189
SAV_RS14520	15	59	198
SAV_RS14525	15	59	567
SAV_RS14530	15	59	393
SAV_RS14535	15	59	351
SAV_RS14540	15	59	837
SAV_RS14545	15	59	717
SAV_RS14550	15	59	1875
SAV_RS14555	15	59	1377
SAV_RS14560	15	59	351
SAV_RS14565	15	59	135
SAV_RS14570	15	59	933
SAV_RS14575	15	59	237
SAV_RS14580	15	59	267
SAV_RS15520	2	148	1920
SAV_RS15960	2	148	411
SAV_RS14600	2	148	231
SAV_RS14605	2	148	702
SAV_RS14610	2	148	696
SAV_RS14615	2	148	96
SAV_RS14620	2	148	909
SAV_RS14625	2	148	252
SAV_RS14630	2	148	672
SAV_RS14635	2	148	672
SAV_RS14640	2	148	777
SAV_RS14645	2	148	555
SAV_RS14650	2	148	414
SAV_RS14655	2	148	834
SAV_RS14660	2	148	201
SAV_RS14665	2	148	612
SAV_RS14670	2	148	672
SAV_RS14675	2	148	93
SAV_RS14680	2	148	372
SAV_RS14685	2	148	1437
SAV_RS14690	2	148	390
SAV_RS14695	2	148	372
SAV_RS14700	2	148	672
SAV_RS14705	2	148	324
SAV_RS14710	2	148	564
SAV_RS14715	2	148	1542
SAV_RS14720	2	148	558
SAV_RS14725	2	148	132
SAV_RS14730	2	148	759
